Category,Event,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,Node,active0,active1,active2,active3,active4,active5,active6,active7,active8,active9,active10,active11,active12,active13,active14,active15,active16,active17,active18,active19,active20,active21,active22,active23,active24,active25,active26,active27,active28,active29,active30,active31,active32,active33,active34,active35,active36,active37,active38,active39,active40,active41,active42,active43,active44,active45,active46,active47
tuxedo,Milan Men's Fashion Week,0.244723962,0.225493808,-0.948479912,0.63315873,0.354750928,-0.855844452,-0.298089481,0.826810631,-0.499122885,0.214834462,0.750478774,-0.504468711,0.285830975,-0.225493808,-0.372009108,0.302613766,-0.920213383,-0.459420116,0.224872398,0.816496581,-0.237565548,0.878310066,0.965787492,0,0.051855827,-0.047762224,-0.033846884,-0.139121669,-0.836294112,-0.366053255,-0.845154255,0.899568311,0.565916458,-0.577350269,0.34098637,0.005171326,-0.388661037,0.902005245,-0.738156599,-0.74416414,0.444730042,-0.271953235,0.090909091,0,0.299191406,-0.25819889,0.493148967,0.431111545,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
tuxedo,Milan SS Ready to Wear,0.58343122,-0.352655294,-0.672437126,0.573013623,-0.352553238,0.231300075,-0.618814491,-0.341635619,0.35355882,-0.038693362,-0.594683745,0.925341217,-0.139148358,0.974876834,-0.06654515,0.12778163,-0.334427515,-0.492324524,-0.482318696,0.055089939,0.93000422,0.737822451,0,-0.89703369,-0.458127239,-0.877150019,-0.275051443,0.401609664,0.417312425,-0.406691268,-0.736587186,-0.590980673,0.392134536,0.569209979,0.023087855,-0.573433157,0.356049289,-0.997135938,-0.428183803,0.659796915,0.699763378,0.921256273,-0.696517828,-0.324927522,0.373132155,0.155699789,-0.571492898,-0.740055568,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
tuxedo,New York Fashion Week,-0.786308716,-0.929730941,-0.25819889,0.764968621,0.859202977,0.079305159,0,-0.676481425,-0.38238246,0.787726361,0,0.364933619,0,-0.720157314,-0.230632802,0.314485451,0.771861181,0.027007306,0,-0.816496581,-0.55194718,-0.683130051,1,0.534522484,0.290020947,-0.545094272,0,0.377293378,-0.100669192,0,0,-0.766326915,-0.458269436,-0.577350269,0.57739491,-0.575362827,0.489897949,0.190885429,0.594084495,-0.980580676,0.444730042,0,0,0.236951526,0.340465387,0.385313194,-0.263523138,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
tuxedo,Paris Fashion Week Ready to Wear,0.658743946,0.896681708,-0.673563736,0.764968621,-0.375823014,-0.777385698,-0.672745276,-0.627215076,0.314367598,-0.248413771,0.530668631,0.600613102,0.701668995,0.99253148,-0.649023886,0.665750286,-0.33645231,-0.65174439,-0.92973479,-1,0.089186811,0.175091217,-0.577350269,0.654653671,0.447522744,0.254984046,-0.022172604,-0.883541262,-0.238095238,-0.555600621,0.013778366,-0.771743633,0.2051093,-0.751809412,-0.463713017,0.996557649,0.455072375,0.544435723,-0.678905395,0.236524958,0.393780765,-0.650313378,-0.833491618,-0.480384461,-0.27118805,-0.790190716,0,-0.172345497,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
tuxedo,Pitti Immagine,-0.154856836,0.329865081,-0.526234812,0.505171299,-0.223821396,-0.358985282,-0.074183183,-0.749439689,0.481620974,-0.750299748,-0.323755028,0.227176696,-0.598246413,-0.52615222,-0.23803466,-0.239792908,-0.969572331,-0.114757721,-0.417957004,-0.5,0.628280862,-0.923093083,0.762000762,0.357142857,-0.842362695,-0.504878164,-0.672721892,0.908738935,-0.815163455,-0.210879361,-0.230021853,-0.275009549,-0.494048419,0.130188911,0.543981995,-0.298571493,0.321225906,-0.539905525,-0.075377836,0.331496772,-0.778349678,0.07146393,0.866400225,-0.490098029,0.977781176,-0.774596669,0.759554525,-0.125052039,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
twill,Academy Awards,0.064708741,-0.097803701,-0.013399,-0.06796159,-0.827877087,0.683988222,-0.105497485,-0.988618837,0.924416925,-0.264557953,-0.596252995,0.093651759,0.092104739,0.767934148,0.322189989,0.469254922,0.388323674,-0.43904272,0.269381893,-0.167207515,0.090573646,0.151272255,-0.663367938,0.431889887,0.038716672,-0.833085123,0.204214998,0.939412833,0.629641541,0.729089957,0.53446593,0.891213255,0.955032938,0.688247202,0.03952017,-0.301511345,0.500433388,0.4924262,0.087503544,-0.660800788,-0.618025473,-0.707350401,-0.174077656,-0.888554504,-0.018553546,0.896439607,0.399956692,-0.272912002,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
twill,Bread and Butter,0.801894224,0.747264718,-0.772436866,0.160422237,0.461129832,-0.008936768,-0.68034583,-0.25819889,0.650443636,-0.360728121,0.521016706,-0.022353106,0.222630543,0.988069734,0.710208282,0.800981395,-0.323308271,-0.30828603,-0.296303748,0.700140042,0.455025777,-0.92717265,-0.896335009,-0.59348954,0.412903142,0.357448041,-0.314800094,0.37116157,-0.072696572,-0.603022689,-0.623184492,0.358715027,0.625731545,0.066535368,0.370631288,0.298142397,0.833333333,0.100466203,0.869848934,0,-0.583965681,-0.297044263,0.12600478,0.084071467,-0.878310066,0.301511345,-0.459753224,-0.770560656,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
twill,CFDA Fashion Awards,-0.502570711,0,0.365148372,0,0,-0.839348774,0,0,0,0,0.206548096,0.789402522,0,0,0,0.816496581,-0.132453236,0.322561998,-0.636612739,-0.080845208,0.464139561,0.132453236,-0.76605218,-0.778561321,0,0,0,-0.883541262,0.050443327,0.569845155,-0.577350269,-0.149403576,-0.302613766,-0.132453236,-0.373644737,0.577350269,0,-0.866666667,0,0,-0.058123819,0,-0.522232968,0,0.097590007,-0.522232968,-0.092658801,-0.340502612,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
twill,Haute Couture Fashion Week,0,0,0.730296743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309426374,0,0,0,0,0,0,0,0,0,0,0,0,-0.132453236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
twill,London Fashion Week,-0.796754296,-0.684881752,-0.316227766,-0.075118784,0.92717265,0.220755393,0.884651737,-0.298168902,0.666666667,0.903996421,0.32829165,0,-0.474625808,-0.390986414,-0.14685195,-0.426401433,0.662266179,0.511198941,-0.763370037,0.115391553,0.481146614,0,-0.474978943,-0.567295346,-0.524399547,0.738866451,0,-0.602860564,0,0.264548482,1,-0.668793201,0.242920156,-0.662266179,-0.185826156,0.025624184,0,0.901335419,0,0,-0.92998111,0,0.886581369,-0.061701755,-0.588622486,0.174077656,0.337515256,-0.170251306,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
twill,Men's New York Fashion Week,-0.012920986,-0.116074086,0,0,0.229415734,-0.838870493,-0.842700972,-0.774596669,0.600148203,0.903996421,-0.371020792,-0.66795598,-0.704934405,-0.622626139,-0.14685195,0,0.688247202,-0.244256907,0.048970211,-0.080845208,0.932486091,0.327869602,-0.474978943,0.735753808,0.836301688,0.738866451,-0.142373699,0.881103902,-0.050443327,0.681186576,0.577350269,-0.660850666,0.004297549,-0.132453236,0.976737894,-0.991836598,0,-0.655751012,0.099778516,-0.993127066,-0.142373699,0,-0.563111347,-0.395186286,-0.931934859,0.35824886,-0.187542418,-0.533465069,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
twill,Milan Men's Fashion Week,0.826333918,-0.67936622,0.353578447,-0.374751571,-0.85358697,0.738059942,-0.433333028,0.774596669,-0.084833728,-0.211100165,0.775770746,-0.962142506,0.073846503,-0.712857086,-0.827263066,-0.816496581,-0.977763901,0.050724747,0.758892754,-0.889297292,-0.712982883,0.92717265,0.189909014,0.307367214,0.588424547,0.101279237,-0.374411208,0.881103902,-0.591639863,-0.07847318,0.577350269,0.480652458,0.423659273,0.132453236,0.177478225,0,0.932786489,0.950505984,0.868507199,-0.130883998,0.523114374,0.957386388,-0.454545455,0.796566235,-0.230021853,-0.174077656,0.834826266,0.765085899,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
twill,Milan SS Ready to Wear,-0.704253056,-0.077472316,0.485601551,0.430020601,0.11980846,-0.46992792,0.078747293,-0.32006097,0.126532217,0.4098886,-0.899815222,0.116347854,-0.698855339,0.80314333,-0.738497546,-0.76053019,-0.724582256,-0.116692601,0.235608036,0.278190555,0.101412446,0.586620962,0.775232366,-0.507430492,0.290544191,-0.319086865,-0.082079669,0.883541262,0.165773689,0.268778126,0.852503244,-0.63401804,0.821434287,0.43528575,-0.124284024,-0.619116258,0.254320921,-0.900446233,0.238083341,0.155995515,-0.149494243,-0.318896402,0.424705993,-0.659724192,-0.427490114,-0.157459164,-0.663407321,-0.501581385,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
twill,New York Fashion Week,0.110207917,0.712382271,0.365148372,-0.367484208,0.535303379,0.220755393,0,-0.774596669,0.643831115,-0.211100165,0,-0.379170547,0.078326045,-0.853021935,0.359712345,0.707106781,0.662266179,-0.790112306,0,0.080845208,0.420484463,-0.662266179,0.435540527,-0.205191934,-0.635000635,0.247685576,0,0.906098271,-0.449180055,0,0,-0.224803151,-0.090644444,0.92717265,0.421114585,-0.577350269,0,0.344378413,0.390529962,0.707106781,0.523114374,0,0,0.534995599,-0.271448357,0.621893033,0.010887589,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
twill,Paris Fashion Week Ready to Wear,-0.646496049,-0.107203039,0.808378501,0.412027748,0.84292723,0.760659826,-0.692647183,-0.512989176,-0.932474147,0.955827733,-0.596252995,-0.408142017,0.698115997,0.885686881,-0.606381981,0,0.132453236,-0.180735474,-0.430656693,0.594088526,-0.992575521,-0.056581218,-0.363219192,0.157683306,0.089529505,-0.32505809,-0.109772442,0.401609664,0.050443327,0.480201281,-0.423558725,-0.821719669,-0.10459201,-0.464360906,-0.743304622,1,-0.260041357,0.786666667,0.223926602,-0.426401433,0.183803656,0.487735033,0.104186452,0.37544715,0.210187607,-0.547145026,-0.548825203,0.340502612,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
twill,Pitti Immagine,0.686386468,0.616850866,0.930260509,-0.246727893,-0.99471423,0.055842032,0.057283315,-0.664363839,-0.266870779,-0.427485664,0.363767319,-0.105542897,0.03401889,-0.092981359,-0.683584028,0.862662186,-0.757033299,0.598953988,0.217001385,0.594088526,-0.437754885,-0.803115708,0.860435368,-0.054839851,0.818930849,-0.803921569,0.414343824,0.340777101,-0.58750271,-0.513012973,-0.785674201,0.039929785,-0.759180268,0.866154152,0.81212368,-0.242535625,0.148465755,-0.487024622,0.671883916,0.478091444,-0.148082308,-0.078986449,-0.662541349,0.224639321,-0.968329664,-0.87038828,0.371346226,0.370597549,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
umbrella,Academy Awards,0.57971676,-0.735950738,0.678583444,-0.046104973,-0.430140793,0.897377305,-0.513010014,0.475218958,-0.054425043,-0.546064449,-0.227429413,0.156135502,0.545794094,0.89643044,-0.3406289,0.065844454,0.372561176,0.958706236,-0.821631369,-0.766591681,-0.34847821,0.016111229,0.110335457,0.571752654,-0.121942152,-0.008190945,-0.732827257,-0.489910317,-0.278190555,-0.008240968,-0.135019592,0.297023685,-0.678410616,0.180070602,0.107786715,0.802813973,0.204301075,0.697290386,0.373408022,-0.466771257,0.664557017,-0.755322743,-0.878310066,-0.454253558,-0.138330636,-0.485375572,0.077469351,0.909080031,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
umbrella,Bread and Butter,-0.542326145,0.860662966,0.62081025,0.248935169,0.829677943,0.026810305,0.63860515,0.6172134,-0.416746787,-0.917834945,0.79402037,-0.098271537,-0.609726489,0.843937329,0.285757654,0.382665704,-0.631134554,0.389098413,0.751860731,-0.61159284,-0.238704894,-0.916949301,0.115954207,-0.570238277,-0.577136554,0.212886029,0.163299839,0.486957847,0.841463607,-0.492031362,0.961253019,0,-0.200730217,-0.344680026,0.426685954,0.908211017,0.816496581,-0.475571471,-0.826233949,-0.87006284,0.350086452,-0.663084427,0.635758024,-0.538004111,-0.080845208,0.911322377,-0.258841443,-0.560642192,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
umbrella,CFDA Fashion Awards,-0.238365647,-0.730296743,0.100503782,0,0,-0.157377895,0,0,0,0,0.131306433,0.971277402,0,0,0,0.980196059,-0.422677016,-0.191741247,-0.132453236,0.050443327,0.592223062,-0.070534562,0.038778337,-0.560112034,0,0,0,-0.254456679,-0.565916458,-0.44309196,0.970241247,-0.259937622,-0.205508776,-0.644575624,0.751305484,0.911940852,-0.333333333,-0.25819889,0,0,0.0625,0,-0.683130051,0,0.727606875,-0.375823014,0.374653772,-0.700140042,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
umbrella,Haute Couture Fashion Week,0,0,-0.904534034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801242966,0,0,0,0,0,0,0,0,0,0,0,0,0.187134858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
umbrella,London Fashion Week,0.215194117,-0.386518525,0.174077656,-0.247561347,-0.358057437,-0.132453236,-0.350311365,0.199572801,0.358044722,0.379980298,0.532063953,0,0.396059017,-0.040991785,-0.30408182,-0.073127242,-0.82697677,-0.138289566,0.688247202,0.666768734,0.944960474,0,-0.292770022,-0.34299717,0.693606495,0.345857232,0,-0.244851053,0,-0.819019867,-0.560169045,0.051945984,-0.643883307,-0.395062479,-0.541940206,-0.419774379,0.307238149,0.074911096,0,0,0.375,0,0.535632198,2.50E-17,-0.932944247,-0.676481425,0.396202908,0.420084025,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
umbrella,Men's New York Fashion Week,0.064347465,0.51745297,-0.696310624,0,-0.702863496,-0.132453236,-0.078007645,0,-0.589767825,0.886620695,-0.32163376,-0.374878997,0.962250449,-0.207514339,0.371655558,0.420084025,-0.350133858,0.307470023,0.662266179,0.857536563,0.66029154,0.068321159,-0.292770022,0.717430054,-0.68986197,-0.207514339,0.041134503,-0.636612739,0.565916458,-0.471870106,0.171219044,-0.651537096,-0.123373754,0.187134858,0.246932399,-0.354018494,-0.513436031,-0.166149432,-0.128623939,0.373388227,-0.42100605,-0.4579699,-0.689834398,0.28167941,-0.204100033,-0.360937445,-0.738347949,-0.804399667,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
umbrella,Milan Men's Fashion Week,-0.593020664,-0.365148372,-0.718308857,0.224919199,-0.383795106,0.700689818,0.114689366,-0.9258201,-0.537811064,0.565916458,0.964901281,-0.766730991,-0.453609212,-0.522232968,-0.017539128,-0.420084025,0.341400607,0.899251717,0.157894737,0.756649908,-0.708272708,0.916949301,-0.754246541,0.62951158,-0.707427208,0.280384263,0.323948428,-0.636612739,0.496685381,-0.018538076,-0.171219044,0.95139285,-0.354969703,-0.187134858,-0.360676673,0.262755385,0.581790748,0.057520216,-0.996002953,-0.487614003,-0.5625,0.744683777,-0.254823596,-0.185695338,0.57166195,0.676481425,-0.405408204,0.63537595,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
umbrella,Milan SS Ready to Wear,-0.132809992,0.37476107,-0.918894816,0.532306617,0.237508434,0.065221313,0.144980579,-0.519169609,0.401090866,0.91451547,-0.991139576,-0.077326893,0.308395253,0.954314529,-0.096435038,-0.982571548,-0.301597108,0.975085563,0.739228476,0.166769922,0.523278316,0.848816987,-0.399507085,-0.4292734,-0.225662143,-0.8952662,-0.444164248,0.254456679,0.472327939,0.293169217,-0.26104017,-0.655217087,-0.552858057,0.514767649,0.723474082,-0.851248586,0.765717349,0.430265273,-0.306911933,-0.03465681,-0.347503165,0.186440678,0.2,0.28115375,-0.801474787,-0.657226433,-0.212497894,0.687566358,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
umbrella,New York Fashion Week,-0.187892394,0.974082249,0.100503782,0.591363664,-0.785553319,-0.132453236,0,0,-0.54268957,-0.404226042,0,-0.640326315,-0.19245009,-0.947117145,-0.082760589,0.727606875,-0.82697677,0.313112146,0,-0.857536563,0.274447356,-0.493741931,-0.845154255,-0.34299717,0.666666667,-0.967880582,0,0.203914105,0.108761583,0,0,-0.995579373,-0.402711074,0.852503244,0.96832994,0.078166359,-0.333333333,-0.512989176,0.013984168,-0.483368245,-0.5625,0,0,0.025246569,0.546118681,0.683211227,-0.704360725,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
umbrella,Paris Fashion Week Ready to Wear,0.480244469,-0.81820261,-0.93098207,0.546563386,0.405095747,0.865578423,0.776087414,-0.245255736,0.677512417,0.708491908,-0.227429413,-0.493916672,-0.601760183,0.903805858,-0.931586461,0.420084025,0.422677016,0.634268607,0.866154152,-0.988483301,-0.730297045,0.150654357,0.097590007,-0.210042013,-0.211486809,0.90781979,-0.444742631,-0.593732251,-0.565916458,0.798857366,0.84670856,-0.649844056,0.504901897,-0.243681791,-0.255030685,0.315905578,0.345024678,0.464758002,-0.653063312,-0.670408643,-0.790569415,-0.336996719,0.87612249,-0.60460764,0.870614796,0.758488545,0.634029459,0.700140042,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
umbrella,Pitti Immagine,-0.552161714,-0.221031586,-0.785207053,0.827790836,0.155810374,-0.643652893,0.729996223,-0.049629167,0.593955557,-0.79010063,0.286754454,0.09378743,0.430545281,-0.522232968,-0.805357286,0.998631074,0.450149137,-0.670849706,0.586939186,-0.494241651,-0.007992076,-0.940892919,-0.601074307,-0.252092087,-0.709762515,-0.126660099,-0.885665233,0.599760144,0.044235629,-0.346555053,0.947531732,-0.694712518,0.426636162,0.464175271,0.121095306,0.755238088,-0.281014129,0.8705715,-0.607578036,-0.277794095,0.401540362,0.802433468,-0.828571429,0.050353718,-0.464420364,-0.225493808,0.824762122,-0.586170097,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
undershirt,Academy Awards,0.151983544,-0.452820608,0.932169917,-0.656792208,0.6338025,0.693088513,-0.73968033,0.06993311,0.236731471,-0.027126282,0.127171171,0.746331863,-0.410622706,0.560417632,0.529881171,-0.172406472,0.811920672,-0.725774739,0.880748833,-0.909992345,0.233994012,0.659380473,-0.29192018,0.477985593,0.003236009,-0.990134118,0.298569755,0.600363482,-0.645938107,-0.065931602,0.249587048,-0.892833922,0.047344738,-0.111111111,-0.432849933,0.284322283,0.822063955,-0.784380062,0.151412929,-0.269770792,0.460784314,-0.53029516,0.966091783,-0.470934908,-0.930167458,0.916719675,-0.29939973,-0.325212776,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
undershirt,Bread and Butter,0.485335059,0.557276005,0.146559591,0.37534907,-0.184012365,0.421956807,-0.146717855,0.700140042,-0.035543427,-0.195068579,0.957750949,0.177035446,-0.612700729,0.031698309,-0.817195166,-0.396382992,0.472690959,-0.091533283,-0.086469189,-0.058621038,0.471819223,-0.412393049,-0.230089497,-0.492889583,-0.267512723,0.886236639,0.734068324,0.918225057,-0.610892666,0.519096405,-0.711726844,-0.939336437,0.530076602,0.762647675,0.329895221,0.190186593,0.310329376,0.244400934,0.362738125,0.577350269,0.205849135,-0.776114,-0.825487288,0.807086223,-0.733037377,-0.366508333,0.171184197,-0.711219389,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
undershirt,CFDA Fashion Awards,0.051571062,-0.295540232,0.577350269,0,0,-0.907730711,0,0,0,0,-0.07342231,-0.402312408,0,0,0,-0.942809042,0.727606875,-0.272165527,0.198029509,0.507673083,0.591363664,0.08247861,-0.102597835,-0.828214112,0,0,0,-0.762492852,0.311920159,0.593387314,-0.923132663,0.684653197,0,0.705650329,-0.07360677,0.4163332,0.095018578,0.347524023,0,0,0.485912658,0,0.552052447,0,-0.630753091,-0.070534562,-0.891042111,0.351000373,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
undershirt,Haute Couture Fashion Week,0,0,-0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591363664,0,0,0,0,0,0,0,0,0,0,0,0,0.32075015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
undershirt,London Fashion Week,-0.696610672,0.545867941,0,0.218705774,-0.64483142,-0.142133811,0.439648422,0.194045749,0.28233198,0.87038828,0.545440412,0,0.482794976,-0.236622602,-0.71183213,0,0.565916458,0.09814699,-0.514495755,0.964045346,-0.269362755,0,0.25819889,-0.670780491,0.476265735,0.944610429,0,0.088045091,0,0.558696822,0.228416096,0.921262923,-0.603048628,-0.19245009,0.144560827,0.496059527,-0.832009962,-0.004033078,0,0,0.34299717,0,-0.7438497,-0.932007033,-0.137566494,0.493741931,-0.080064077,0.71604076,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
undershirt,Men's New York Fashion Week,-0.552229446,-0.70523197,-1,0,0.033844872,-0.852802865,-0.63635845,-0.420084025,0.864007549,0.87038828,-0.329719857,0.332948199,-0.428393043,0.535377967,0.680882907,-0.471404521,-0.140028008,-0.036369648,0.198029509,0.643052571,0.029844302,0.878794383,0.25819889,0.723517884,0.843787925,0.104956714,-0.231869448,0.440225453,-0.311920159,0.826519045,-0.197814142,0.672977378,-0.999081071,0.32075015,0.808717978,-0.655204783,0.518905227,0.351417972,0.527046277,-0.878458592,-0.676802041,-0.889389238,0.578729842,-0.624564107,-0.66053118,0.411283636,0.943615896,-0.579240534,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
undershirt,Milan Men's Fashion Week,0.42896814,0.54886043,-0.612300098,0.791343434,0.425965978,0.872205105,0.279603045,-0.700140042,-0.278336988,-0.333333333,0.989159571,0.174541101,-0.750086692,0.733604148,0.387370939,0.471404521,-0.591138905,-0.908232887,0.708200528,0.575362827,-0.341020634,0.412393049,0.781817739,0.198927871,-0.016091288,-0.498971327,-0.561113675,0.440225453,0.206969709,-0.50678709,-0.329690237,-0.351143319,-0.871601929,-0.32075015,0.236374502,0.814743667,0.475818037,-0.137143307,0.478265287,-0.026716584,-0.371580268,-0.125752175,0.072074997,0.353117712,-0.779512603,-0.493741931,0.130115016,0.225422836,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
